filename,sentence,phonetic,flag
file0912,So_much_love_stirred_in_his_little_sawdust_heart.,0BSSOU<c3>{H}MMAHCH<c3>{H}LLAHVV<c4>{H}SSTTERDD<c4>{H}IHNN<a2>HXIHZZ<a3>LLIHDX<c1>EL<a3>SSAO<c1>{HL-}DDAHSSTT<b3>HXAARXTT0E<c6>{L%0},
file0913,The_meal_finished.,0BDHAX<a2>MMIILX<c4>{H}FFIHNN<c1>{HL-}IHSHTT0E<a6>{L%0},
file0914,Won't_you_go_with_me?_pleaded_the_girl.,0BWWOUNNTT<a3>JYUW<c3>{H}GGOU<c4>{LH-}WWIHTH<a2>MMII00<a6>{H%4}HPLLIIDX<c1>{H}IXDD<a3>DHAX<a2>GGERLX0E<c6>{HL-L%0},
file0917,No_I_cannot_do_that_she_replied.,0BNNOU00<c6>{HL-H%2}TQAI<c3>{H}HKAE<a1>NNAATT<c3>DDUW<c4>{HL-}DHAETT00<a6>{H%2}SHII<c3>{H}RRIX<a1>HPLLAIDD0E<c6>{HL-L%6},
file0918,We_yanked_his_pants_like_this.,0BWWII<c3>{H}JYAENXKKTT<c4>{H}HXIHZZ<a3>HPAENNTTSS<c4>{HL-}LLAIKK<a3>DHIHSS0E<c6>{L%0},
file0921,There_came_a_look_of_wisdom_and_beauty.,0BDHEHRX<c3>{H}HKEIMM<c3>{H}AX<a2>LLUHKK<c4>{H}AXVV<a2>WWIHZZ<c1>{H}DDAXMM<a3>AENNDD<a3>BBJYUW<c1>{HL-}DXII0E<a6>{L%0},
file0922,Yank.,0BJYAENXKK0E<c6>{HL-L%0},
file0923,Even_Nana_noticed_it_next_morning.,0BTQIIVV<c1>{H}EN<a3>NNAENN<c1>{H}AX<a4>NNOU<c1>{H}DXIXSSTT<a3>IHTT<a4>NNEHKKSSTT<a3>MMOR<c1>{HL-}NNIXNX0E<a6>{L%0},
file0924,It's_not_good_to_hold_hands.,0BTQIHTTSS<c3>{H}NNAATT<c3>{H}GGUHDD<c4>{H}HTUW<a2>HXOULXDD<c3>{H}HXAENNDDZZ0E<c6>{HL-L%0},
file0925,Then_you're_thinking_as_it_was.,0BDHEHNN<a3>JYUHRX<c3>THIHNX<c1>{H}KKIXNX<a4>AEZZ<a3>TQIHTT<c3>{HL-}WWAHZZ0E<a6>{L%0},
file0926,They_left_a_round_shining_mark.,0BDHEI<c3>{H}LLEHFFTT<c4>{H}AX<a2>RRAUNNDD00<c6>{HL-H%2}SHAINN<c1>{H}IXNX<a3>MMAARXKK0E<c6>{HL-L%0},
file0927,Bunny_hasn't_got_a_knowing_expression.,0BBBAHNN<c1>{H}II<a4>HXAEZZ<c1>IXNNTT<a3>GGAATT<c4>{H}AX<a2>NNOU<c1>IXNX<a3>TQEHKK<b1>SSPPRREHSH<c1>{HL-}EN0E<a6>{L%0},
file0929,You_can_really_trip_very_easily.,0BJYUW<c3>{H}HKAENN<a3>RRIHLX<c1>{H}II<a3>HTRRIHPP<c4>{H}VVEHRX<c1>{H}II<a3>TQII<c1>{HL-}ZZEL<a1>II0E<a6>{L%0},
file0930,That_was_a_wonderful_Summer.,0BDHAETT<c3>{H}WWAHZZ<a3>AX<a2>WWAHNN<c1>DDER<a1>FFEL<a3>SSAHMM<c1>{HL-}ER0E<a6>{L%0},
file0932,When_you_get_to_Oz_do_not_be_afraid_of_him.,0BWWEHNN<c3>{H}JYUW<c3>GGEHTT<c4>{H}HTUW<a2>AAZZ<c3>{H}DDUW<c4>{H}NNAATT<c3>{H}BBII<a3>AX<a1>FFRREIDD<c4>{HL-}AXVV<a2>HXIHMM0E<a6>{L%0},
file0933,I_was_a_little_teeny_baby.,0BTQAI<c3>{H}WWAHZZ<a3>AX<a2>LLIHDX<c1>EL<a3>HTII<c1>{H}NNII<a3>BBEI<c1>{HL-}BBII0E<a6>{L%0},
file0935,There_was_a_great_rustling_of_tissue_paper.,0BDHEHRX<c3>{H}WWAHZZ<a3>AX<a2>GGRREITT<c3>RRAHSS<c1>{H}LLIXNX<a4>AXVV<a2>HTIHSH<c1>{HL-}UW<a3>HPEIPP<c1>ER0E<a6>{L%0},
file0936,Uncle_Henry_never_laughed.,0BTQAHNX<c1>{H}KKEL<a3>HXEHNN<c1>{H}RRII<a3>NNEHVV<c1>{H}ER<a3>LLAEFFTT0E<c6>{HL-L%0},
file0938,Fifteen-year-old_Jo_was_very_tall.,0BFFIHFF<b1>HTIINN<c1>JYIHRX<c1>TQOULXDD<c3>JHOU<c3>{H}WWAHZZ<a3>VVEHRX<c1>{H}II<a3>HTAOLX0E<c6>{HL-L%0},
file0939,Good-bye_my_dear.,0BGGUHDD<c1>BBAI00<c6>{HL-H%2}MMAI<a3>DDIHRX0E<c6>{HL-L%0},
file0941,He_stopped_to_listen_to_it.,0BHXII<c3>{H}SSTTAAPP<c4>{H}HTUW<a2>LLIHSS<c1>{HL-}EN<a4>HTUW<a2>IHTT0E<a6>{L%0},
file0943,In_the_long_June_evenings_the_Boy_liked_to_go_there.,0BIHNN<a2>DHAX<a2>LLAANX<c3>JHUWNN<c3>{H}TQIIVV<c1>NNIXNXZZ<a4>DHAX<a2>BBOI<c4>{H}LLAIKK<c4>{H}HTUW<a2>GGOU<c3>{H}DHEHRX0E<c6>{HL-L%0},
file0944,She_reminded_me_of_a_colt.,0BSHII<c3>{H}RRIX<a1>MMAINN<c1>{H}DDIXDD<a3>MMII<a4>AXVV<a2>AX<a2>HKOULXTT0E<c6>{HL-L%0},
file0946,He_took_the_Velveteen_Rabbit_with_him.,0BHXII<c3>{H}HTUHKK<c4>{H}DHAX<a2>VVEHLX<c1>{HL-}VVIX<a1>HTIINN<b3>RRAEBB<c1>IHTT<a4>WWIHTH<a2>HXIHMM0E<a6>{L%0},
file0947,I_didn't_know_how_to_ice_skate.,0BTQAI<c3>{H}DDIHDX<c1>{H}IXNNTT<a3>NNOU<c4>{H}HXAU<c3>HTUW<a2>AISS<c4>{H}SSKKEITT0E<c6>{HL-L%0},
file0948,She_never_seemed_to_know_what_to_do_with_her_long_limbs.,0BSHII<c3>{H}NNEHVV<c1>{H}ER<a3>SSIIMMDD<c4>{H}HTUW<a2>NNOU<c4>{H}WWAHTT<c3>HTUW<a2>DDUW<a3>WWIHTH<a2>HXER<a3>LLAANX<c3>LLIHMMZZ0E<c6>{HL-L%0},
file0950,Then_he_finished_his_sentence.,0BDHEHNN<a3>HXII<c3>FFIHNN<c1>{H}IHSHTT<a4>HXIHZZ<a3>SSEHNN<c1>{HL-}TTIXNNSS0E<a6>{L%0},
file0953,Who_cares_about_lunch?,0BHXUW<c3>{H}HKEHRXZZ<c4>{H}AX<a1>BBAUTT<c3>LLAHNNCH0E<c6>{HL-L%3},
file0956,This_is_fun.,0BDHIHSS<c3>{H}IHZZ<a3>FFAHNN0E<c6>{HL-L%0},
file0958,He_always_made_the_Rabbit_a_little_nest_somewhere.,0BHXII<c3>{H}TQAOLX<c1>{H}WWEIZZ<b3>MMEIDD<c4>{H}DHAX<a2>RRAEBB<c1>{H}IHTT<a4>AX<a2>LLIHDX<c1>EL<a3>NNEHSSTT<c3>{HL-}SSAHMM<c1>WWEHRX0E<b6>{L%0},
file0959,They_fall_down.,0BDHEI<c3>{H}FFAOLX<c3>{H}DDAUNN0E<c6>{HL-L%0},
file0961,He_would_be_quite_cosy.,0BHXII<c3>{H}WWUHDD<a3>BBII<a3>HKWWAITT<c3>{H}HKOU<c1>{HL-}ZZII0E<a6>{L%0},
file0962,I_like_to_get_new_shoes.,0BTQAI<c3>{H}LLAIKK<c4>{H}HTUW<a2>GGEHTT<c4>{H}NNUW<c3>SHUWZZ0E<c6>{HL-L%0},
file0963,So_she_went_to_the_cupboard.,0BSSOU<a3>SHII<c3>WWEHNNTT<c4>{H}HTUW<a2>DHAX<a2>HKAHBB<c1>{HL-}ERDD0E<a6>{L%0},
file0964,He_was_a_kind-hearted_little_boy.,0BHXII<c3>{H}WWAHZZ<a3>AX<a2>HKAINNDD<c1>HXAARX<c1>DXIXDD<a3>LLIHDX<c1>EL<a3>BBOI0E<c6>{HL-L%0},
file0965,I_need_new_shoes.,0BTQAI<c3>{H}NNIIDD<c4>{H}NNUW<c3>SHUWZZ0E<c6>{HL-L%0},
file0967,Right_here.,0BRRAITT<c3>{H}HXIHRX0E<c6>{HL-L%0},
file0968,The_Rabbit_was_lying_there_alone.,0BDHAX<a2>RRAEBB<c1>{H}IHTT<a4>WWAHZZ<a3>LLAI<c1>{H}IXNX<a4>DHEHRX<c3>{H}AX<a1>LLOUNN0E<c6>{HL-L%0},
file0969,Thick_hair_was_her_one_beauty.,0BTHIHKK<c3>{H}HXEHRX<c4>{H}WWAHZZ<a3>HXER<a3>WWAHNN<c3>BBJYUW<c1>{HL-}DXII0E<a6>{L%0},
file0972,From_every_side_the_cries_arose.,0BFFRRAHMM<a3>TQEHVV<c1>RRII<a3>SSAIDD<c4>{H}DHAX<a2>HKRRAIZZ<c4>{H}AX<a1>RROUZZ0E<c6>{HL-L%0},
file0973,His_daddy_works_in_the_shoe_store.,0BHXIHZZ<a3>DDAEDX<c1>{H}II<a3>WWERKKSS<c4>IHNN<a2>DHAX<a2>SHUW<c3>{HL-}SSTTOR0E<c6>{L%0},
file0975,He_worked_hard_from_morning_till_night.,0BHXII<c3>{H}WWERKKTT<c3>{H}HXAARXDD<c3>{H}FFRRAHMM<a3>MMOR<c1>{H}NNIXNX<a4>HTIHLX<a3>NNAITT0E<c6>{HL-L%0},
file0976,I_don't_even_remember_it.,0BTQAI<c3>{H}DDOUNNTT<a3>TQIIVV<c1>{H}EN<a3>RRIX<a1>MMEHMM<c1>{HL-}BBER<a3>IHTT0E<a6>{L%0},
file0977,The_Velveteen_Rabbit_was_forgotten.,0BDHAX<a2>VVEHLX<c1>{H}VVIX<a1>HTIINN<b3>RRAEBB<c1>IHTT<a4>WWAHZZ<a3>FFER<a1>GGAATT<c1>{HL-}EN0E<a6>{L%0},
file0980,I_always_get_new_shoes_from_them.,0BTQAI<c3>{H}TQAOLX<c1>{H}WWEIZZ<b3>GGEHTT<c4>{H}NNUW<c3>SHUWZZ<c4>{HL-}FFRRAHMM<a3>DHEHMM0E<a6>{L%0},
file0981,The_dogs_betrayed_their_fear_by_huddling.,0BDHAX<a2>DDAAGGZZ<c4>{H}BBIX<a1>HTRREIDD<c4>{H}DHEHRX<a3>FFIHRX<c4>{H}BBAI<a3>HXAHDD<c1>{HL-}LLIXNX0E<a6>{L%0},
file0983,Bill_threw_on_more_wood.,0BBBIHLX<c4>{H}THRRUW<c4>{H}AANN<a2>MMOR<c3>WWUHDD0E<c6>{HL-L%0},
file0984,Don't_I?,0BDDOUNNTT<a3>TQAI0E<c6>{LH-H%4},
file0990,No.,0BNNOU0E<c6>{HL-L%0},
file0991,The_girl_washed_herself_carefully.,0BDHAX<a2>GGERLX<c4>{H}WWAASHTT<c4>{H}HXER<a1>SSEHLXFF<c4>{H}HKEHRX<c1>{HL-}FFEL<a1>II0E<a6>{L%0},
file0992,They_must_have_been_very_well_made.,0BDHEI<c3>{H}MMAHSSTT<a3>HXAEVV<a3>BBIHNN<a3>VVEHRX<c1>{H}II<a3>WWEHLX<c3>{H}MMEIDD0E<c6>{HL-L%0},
file0993,Does_it_cost_money?,0BDDAHZZ<a3>TQIHTT<c3>{H}HKAASSTT<c3>{LH-}MMAHNN<c1>II0E<a6>{H%4},
file0994,She_took_a_little_basket_and_filled_it.,0BSHII<c3>{H}HTUHKK<c4>{H}AX<a2>LLIHDX<c1>EL<a3>BBAESS<c1>{H}KKIXTT<a4>AENNDD<a3>FFIHLXDD<c3>{HL-}IHTT0E<a6>{L%0},
file0995,Their_seams_didn't_show_at_all.,0BDHEHRX<a3>SSIIMMZZ<c4>{H}DDIHDX<c1>{H}IXNNTT<a3>SHOU<c4>{HL-}AETT<a2>TQAOLX0E<c6>{L%0},
file0996,Every_store_costs_money.,0BTQEHVV<c1>{H}RRII<a3>SSTTOR<c4>HKAASSTTSS<c3>{H}MMAHNN<c1>{HL-}II0E<a6>{L%0},
file0998,Then_she_looked_down_at_her_feet.,0BDHEHNN<a3>SHII<c3>LLUHKKTT<c3>{H}DDAUNN<c3>{H}AETT<a2>HXER<a3>FFIITT0E<c6>{HL-L%0},
file1001,They_surely_will_never_do_for_a_long_journey.,0BDHEI<c3>{H}SHUHRX<c1>{H}LLII<a3>WWIHLX<c4>{H}NNEHVV<c1>{H}ER<a3>DDUW<c4>{H}FFOR<a2>AX<a2>LLAANX<c3>JHER<c1>{HL-}NNII0E<a6>{L%0},
file1002,We_would_still_have_to_pay.,0BWWII<c3>{H}WWUHDD<a3>SSTTIHLX<c3>{H}HXAEVV<c4>{H}HTUW<a2>HPEI0E<c6>{HL-L%0},
file1003,A_bright-eyed_girl_of_thirteen.,0BAX<a2>BBRRAITT<c1>TQAIDD<c3>{H}GGERLX<c4>{H}AXVV<a2>THER<b1>HTIINN0E<c6>{HL-L%0},
file1004,He_indicated_the_third_person.,0BHXII<c3>{H}TQIHNN<c1>{H}DDIX<a1>HKEIDX<b1>IXDD<a4>DHAX<a2>THERDD<c3>{HL-}HPER<c1>SSEN0E<a6>{L%0},
file1006,We_want_to_talk_some_more.,0BWWII<c3>{H}WWAANNTT<c4>{H}HTUW<a2>HTAOKK<c4>{H}SSAHMM<c3>{H}MMOR0E<c6>{HL-L%0},
file1008,She_had_a_shy_manner_and_a_timid_voice.,0BSHII<c3>{H}HXAEDD<c4>{H}AX<a2>SHAI<c3>MMAENN<c1>{H}ER<a3>AENNDD<a3>AX<a2>HTIHMM<c1>{H}IXDD<a3>VVOISS0E<c6>{HL-L%0},
file1009,Their_feet_padded_softly_on_the_ground.,0BDHEHRX<a3>FFIITT<c4>{H}HPAEDX<c1>{H}IXDD<a3>SSAAFFTT<c1>{H}LLII<a3>AANN<a2>DHAX<a2>GGRRAUNNDD0E<c6>{HL-L%0},
file1010,We_don't_like_singing.,0BWWII<c3>{H}DDOUNNTT<a3>LLAIKK<c3>{H}SSIHNX<c1>{HL-}IXNX0E<a6>{L%0},
file1011,You_and_me.,0BJYUW<c3>{HL-}AENNDD<a3>MMII0E<a6>{L%0},
file1012,I_wonder_if_they_will_fit_me.,0BTQAI<c3>{H}WWAHNN<c1>{H}DDER<a4>IHFF<a3>DHEI<c3>WWIHLX<a3>FFIHTT<c3>{HL-}MMII0E<a6>{L%0},
file1014,We_like_singing.,0BWWII<c3>{H}LLAIKK<c3>{H}SSIHNX<c1>{HL-}IXNX0E<a6>{L%0},
file1015,For_a_long_time_he_lived_in_the_toy_cupboard.,0BFFOR<a2>AX<a2>LLAANX<c3>HTAIMM<c4>{H}HXII<c3>LLIHVVDD<c4>{H}IHNN<a2>DHAX<a2>HTOI<c3>{HL-}HKAHBB<c1>ERDD0E<a6>{L%0},
file1016,He_was_gray_also.,0BHXII<c3>{H}WWAHZZ<a3>GGRREI<c3>TQAOLX<c1>{HL-}SSOU0E<a6>{L%0},
file1017,I_couldn't_get_any_food.,0BTQAI<c3>{H}HKUHDX<c1>ENTT<a3>GGEHTT<c4>{H}TQEHNN<c1>II<a3>FFUWDD0E<c6>{HL-L%0},
file1019,Their_breath_froze_in_the_air.,0BDHEHRX<a3>BBRREHTH<c4>{H}FFRROUZZ<c4>{H}IHNN<a2>DHII<a2>TQEHRX0E<c6>{HL-L%0},
file1020,They_would_be_just_the_thing_to_take.,0BDHEI<c3>{H}WWUHDD<a3>BBII<a3>JHAHSSTT<c4>{H}DHAX<a2>THIHNX<c4>{H}HTUW<a2>HTEIKK0E<c6>{HL-L%0},
file1021,We_change_our_clothes_and_play.,0BWWII<c3>{H}CHEINNJH<c4>{H}AURX<a3>HKLLOUDHZZ<c3>{H}AENNDD<a3>HPLLEI0E<c6>{HL-L%0},
file1022,We'll_be_lucky_if_we_get_enough_stones.,0BWWIILX<c3>{H}BBII<a3>LLAHKK<c1>{H}II<a4>IHFF<a3>WWII<c3>GGEHTT<c4>{H}IX<a1>NNAHFF<c3>SSTTOUNNZZ0E<c6>{HL-L%0},
file1023,He_got_rocks.,0BHXII<c3>{H}GGAATT<c3>{H}RRAAKKSS0E<c6>{HL-L%0},
file1024,Her_father_called_her_Little_Miss_Tranquility.,0BHXER<a3>FFAADH<c1>{H}ER<a4>HKAOLXDD<c4>{H}HXER<a3>LLIHDX<c1>EL<a3>MMIHSS<c3>{HL-}HTRRAENX<a1>HKWWIHLX<c1>IX<a1>TTII0E<a6>{L%0},
file1025,She_took_off_her_old_leather_shoes.,0BSHII<c3>{H}HTUHKK<c3>{H}TQAAFF<c4>{H}HXER<a3>TQOULXDD<c3>LLEHDH<c1>{HL-}ER<a3>SHUWZZ0E<c6>{L%0},
file1026,The_Rabbit_stared_hard_to_see.,0BDHAX<a2>RRAEBB<c1>{H}IHTT<a4>SSTTEHRXDD<c4>{H}HXAARXDD<c3>{H}HTUW<a2>SSII0E<c6>{HL-L%0},
file1027,Finally_she_picked_up_her_basket.,0BFFAI<c1>{H}NNEL<a1>II<a3>SHII<c3>HPIHKKTT<c3>{H}TQAHPP<c4>{H}HXER<a3>BBAESS<c1>{HL-}KKIXTT0E<a6>{L%0},
file1028,He_threw_them_down_in_this_big_puddle.,0BHXII<c3>{H}THRRUW<c3>{H}DHEHMM<a4>DDAUNN<c3>{H}IHNN<a2>DHIHSS<c3>BBIHGG<c3>HPAHDX<c1>{HL-}EL0E<a6>{L%0},
file1029,People_who_jump_generally_have_something.,0BHPII<c1>{H}PPEL<a4>HXUW<c3>JHAHMMPP<c4>{H}JHEHNN<c1>{H}ER<a1>EL<a1>II<a3>HXAEVV<c3>{H}SSAHMM<c1>{HL-}THIHNX0E<b6>{L%0},
file1030,The_name_suited_her_excellently.,0BDHAX<a2>NNEIMM<c4>{H}SSUWDX<c1>{H}IXDD<a3>HXER<a4>TQEHKK<c1>{HL-}SSAX<a1>LLIXNNTT<a1>LLII0E<a6>{L%0},
file1032,He_couldn't_see_it.,0BHXII<c3>{H}HKUHDX<c1>ENTT<a3>SSII<c3>{HL-}IHTT0E<a6>{L%0},
file1034,They_splashed.,0BDHEI<c3>{H}SSPPLLAESHTT0E<c6>{HL-L%0},
file1035,I_saw_a_camel_and_a_giraffe_and_monkeys.,0BTQAI<c3>{H}SSAO<c4>{H}AX<a2>HKAEMM<c1>{H}EL<a3>AENNDD<a3>AX<a2>JHER<a1>AEFF<c3>{H}AENNDD<a3>MMAHNX<c1>{HL-}KKIIZZ0E<a6>{L%0},
file1036,They_were_evidently_a_new_kind_of_rabbit_altogether.,0BDHEI<c3>{H}WWER<a3>TQEHVV<c1>{H}IX<a1>DDIXNNTT<a1>LLII<a4>AX<a2>NNUW<c3>{H}HKAINNDD<c4>{H}AXVV<a2>RRAEBB<c1>{H}IHTT<a4>TQAOLX<b1>TTAX<a1>GGEHDH<c1>{HL-}ER0E<a6>{L%0},
file1038,She_closed_the_door.,0BSHII<c3>{H}HKLLOUZZDD<c3>{H}DHAX<a2>DDOR0E<c6>{HL-L%0},
file1039,Then_we_went_into_a_baby_zoo.,0BDHEHNN<a3>WWII<c3>WWEHNNTT<c4>{H}IHNN<a1>HTUW<c3>AX<a2>BBEI<c1>{HL-}BBII<a3>ZZUW0E<c6>{L%0},
file1040,They_stared_at_him.,0BDHEI<c3>{H}SSTTEHRXDD<c4>{HL-}AETT<a2>HXIHMM0E<a6>{L%0},
file1041,She_started_on_her_journey.,0BSHII<c3>{H}SSTTAARX<c1>{H}DXIXDD<a4>AANN<a2>HXER<a3>JHER<c1>{HL-}NNII0E<a6>{L%0},
file1042,She_was_a_most_important_person.,0BSHII<c3>{H}WWAHZZ<a3>AX<a2>MMOUSSTT<c3>{H}IXMM<a1>HPOR<c1>TTIXNNTT<a3>HPER<c1>{HL-}SSEN0E<a6>{L%0},
file1043,The_little_Rabbit_stared_back.,0BDHAX<a2>LLIHDX<c1>{H}EL<a3>RRAEBB<c1>{H}IHTT<a4>SSTTEHRXDD<c3>{H}BBAEKK0E<c6>{HL-L%0},
file1044,We_saw_a_lot_of_goats.,0BWWII<c3>{H}SSAO<c3>{H}AX<a2>LLAATT<c4>{H}AXVV<a2>GGOUTTSS0E<c6>{HL-L%0},
file1045,All_the_time_their_noses_twitched.,0BTQAOLX<c4>{H}DHAX<a2>HTAIMM<c4>{H}DHEHRX<a3>NNOUZZ<c1>{H}IXZZ<a4>HTWWIHCHTT0E<c6>{HL-L%0},
file1046,There_was_food_to_feed_them.,0BDHEHRX<c3>{H}WWAHZZ<a3>FFUWDD<c4>{H}HTUW<a2>FFIIDD<c3>{HL-}DHEHMM0E<a6>{L%0},
file1047,There_were_several_roads_near_by.,0BDHEHRX<c3>{H}WWER<a3>SSEHVV<c1>RREL<a3>RROUDDZZ<c4>{H}NNIHRX<a3>BBAI0E<c6>{HL-L%0},
file1048,A_regular_snow_maiden_with_blue_eyes.,0BAX<a2>RREHGG<c1>{H}JYAX<a1>LLER<a3>SSNNOU<c3>{H}MMEIDX<c1>EN<a4>WWIHTH<a2>BBLLUW<c3>{H}TQAIZZ0E<c6>{HL-L%0},
file1049,I_had_a_teacher.,0BTQAI<c3>{H}HXAEDD<c3>{H}AX<a2>HTIICH<c1>{HL-}ER0E<a6>{L%0},
file1050,That's_what_I_can't_exactly_see.,0BDHAETTSS<c3>{H}WWAHTT<c3>TQAI<c3>HKAENNTT<a3>IXGG<a1>ZZAEKKTT<c1>{H}LLII<a3>SSII0E<c6>{HL-L%0},
file1051,Why_don't_you_get_up_and_play_with_us?,0BWWAI<c3>{H}DDOUNNTT<a3>JYUW<c3>GGEHTT<c4>{H}TQAHPP<c4>{H}AENNDD<a3>HPLLEI<c4>{HL-}WWIHTH<a2>AHSS0E<a6>{L%3},
file1053,He_might_have_lived_to_a_ripe_old_age.,0BHXII<c3>{H}MMAITT<a3>HXAEVV<a3>LLIHVVDD<c4>{H}HTUW<a2>AX<a2>RRAIPP<c3>TQOULXDD<c3>TQEIJH0E<c6>{HL-L%0},
file1054,I_ate_in_the_cafeteria.,0BTQAI<c3>{H}TQEITT<c4>{H}IHNN<a2>DHAX<a2>HKAEFF<b1>IX<a1>HTIHRX<c1>{HL-}II<a1>AX0E<a6>{L%0},
file1055,The_sun_shone_bright_and_the_birds_sang.,0BDHAX<a2>SSAHNN<c4>{H}SHOUNN<c4>{H}BBRRAITT<c4>{H}AENNDD<a3>DHAX<a2>BBERDDZZ<c4>{H}SSAENX0E<c6>{HL-L%0},
file1056,He_was_fat_and_bunchy_as_a_rabbit_should_be.,0BHXII<c3>{H}WWAHZZ<a3>FFAETT<c4>{H}AENNDD<a3>BBAHNN<c1>{H}CHII<a3>AEZZ<a3>AX<a2>RRAEBB<c1>{HL-}IHTT<a4>SHUHDD<a3>BBII0E<a6>{L%0},
file1057,I_walk_home_with_two_friends.,0BTQAI<c3>{H}WWAOKK<c4>{H}HXOUMM<c4>{H}WWIHTH<a2>HTUW<c3>{H}FFRREHNNDDZZ0E<c6>{HL-L%0},
file1058,It's_so_dreadful_to_be_poor.,0BTQIHTTSS<c3>{H}SSOU<c3>{H}DDRREHDD<c1>{H}FFEL<a4>HTUW<a2>BBII<a3>HPUHRX0E<c6>{HL-L%0},
file1062,My_brother_went_in_eight_feet.,0BMMAI<a3>BBRRAHDH<c1>{H}ER<a4>WWEHNNTT<c2>IHNN<c3>{H}TQEITT<c3>{H}FFIITT0E<c6>{HL-L%0},
file1063,No_one_thought_very_much_about_him.,0BNNOU<c3>{H}WWAHNN<c3>{H}THAOTT<c4>{H}VVEHRX<c1>{H}II<a3>MMAHCH<c3>{HL-}AX<a1>BBAUTT<c3>HXIHMM0E<a6>{L%0},
file1064,The_hair_of_their_bodies_formed.,0BDHAX<a2>HXEHRX<c4>{H}AXVV<a2>DHEHRX<a3>BBAADX<c1>{H}IIZZ<a4>FFORMMDD0E<c6>{HL-L%0},
file1066,I_don't_feel_like_it.,0BTQAI<c3>{H}DDOUNNTT<a3>FFIILX<c4>{HL-}LLAIKK<a3>IHTT0E<a6>{L%0},
file1067,I_had_a_half_a_dollar.,0BTQAI<c3>{H}HXAEDD<c4>{H}AX<a2>HXAEFF<c4>{H}AX<a2>DDAALX<c1>{HL-}ER0E<a6>{L%0},
file1068,She_was_surprised_as_she_walked_along.,0BSHII<c3>{H}WWAHZZ<a3>SSAX<a1>HPRRAIZZDD00<c6>{HL-H%2}AEZZ<a3>SHII<c3>WWAOKKTT<c3>{H}AX<a1>LLAANX0E<c6>{HL-L%0},
file1069,Beyond_them_were_fields_of_grain.,0BBBII<a1>AANNDD<c3>DHEHMM<a3>WWER<a3>FFIILXDDZZ<c4>{H}AXVV<a2>GGRREINN0E<c6>{HL-L%0},
file1070,By_accident_I_threw_away_money_in_the_trash_can.,0BBBAI<a3>TQAEKK<c1>{H}SSIX<a1>DDIXNNTT<a4>TQAI<c3>THRRUW<c3>{H}AX<a1>WWEI<c4>MMAHNN<c1>{H}II<a4>IHNN<a2>DHAX<a2>HTRRAESH<c4>{HL-}HKAENN0E<a6>{L%0},
file1072,He_didn't_want_to_explain_that_he_had_no_clockwork.,0BHXII<c3>{H}DDIHDX<c1>{H}IXNNTT<a3>WWAANNTT<c4>{H}HTUW<a2>IXKK<a1>SSPPLLEINN<c4>{H}DHAETT<a3>HXII<c3>HXAEDD<a3>NNOU<c3>HKLLAAKK<c1>{HL-}WWERKK0E<b6>{L%0},
file1073,I_looked_around_for_my_tooth.,0BTQAI<c3>{H}LLUHKKTT<c3>{H}AX<a1>RRAUNNDD<c3>{H}FFOR<a2>MMAI<a3>HTUWTH0E<c6>{HL-L%0},
file1075,My_mother_said_it_might_be_under_the_pillow.,0BMMAI<a3>MMAHDH<c1>{H}ER<a4>SSEHDD<c4>{H}TQIHTT<c3>MMAITT<a3>BBII<a3>TQAHNN<c1>DDER<a3>DHAX<a2>HPIHLX<c1>{HL-}OU0E<a6>{L%0},
file1077,There_was_no_suggestion_of_form.,0BDHEHRX<c3>{H}WWAHZZ<a3>NNOU<c3>SSAXGG<a1>JHEHSS<c1>{H}CHEN<a4>AXVV<a2>FFORMM0E<c6>{HL-L%0},
file1078,I_looked_under_the_pillow_and_it_was.,0BTQAI<c3>{H}LLUHKKTT<c4>{H}TQAHNN<c1>DDER<a3>DHAX<a2>HPIHLX<c1>{H}OU<a4>AENNDD<a3>TQIHTT<c3>{HL-}WWAHZZ0E<a6>{L%0},
file1079,It's_as_easy_as_anything.,0BTQIHTTSS<c3>{H}TQAEZZ<c3>{H}TQII<c1>{H}ZZII<a4>AEZZ<a3>TQEHNN<c1>{HL-}II<a1>THIHNX0E<b6>{L%0},
file1080,The_clock_struck_six.,0BDHAX<a2>HKLLAAKK<c4>{H}SSTTRRAHKK<c3>{H}SSIHKKSS0E<c6>{HL-L%0},
file1082,All_were_painted_blue.,0BTQAOLX<c3>{H}WWER<a3>HPEINN<c1>{H}TTIXDD<a3>BBLLUW0E<c6>{HL-L%0},
file1083,He_gave_a_big_hop_sideways_and_stood_on_his_hind_legs.,0BHXII<c3>{H}GGEIVV<c4>{H}AX<a2>BBIHGG<c3>HXAAPP<c4>{H}SSAIDD<c1>{H}WWEIZZ<b4>AENNDD<a3>SSTTUHDD<c4>{H}AANN<a2>HXIHZZ<a3>HXAINNDD<c3>LLEHGGZZ0E<c6>{HL-L%0},
file1085,I_have_all_my_teeth_out.,0BTQAI<c3>{H}HXAEVV<c3>{H}TQAOLX<c4>{H}MMAI<a3>HTIITH<c4>{H}TQAUTT0E<c6>{HL-L%0},
file1086,Beth_put_a_pair_of_slippers_down_to_warm.,0BBBEHTH<c4>{H}HPUHTT<c3>{H}AX<a2>HPEHRX<c4>{H}AXVV<a2>SSLLIHPP<c1>{H}ERZZ<a4>DDAUNN<a3>HTUW<a2>WWORMM0E<c6>{HL-L%0},
